,title,rating,year_published,min_players,max_players,play_time,pt_min,pt_max,age,complexity,categories,mechanics,subdomain,num_honors
10630,Memoir '44,7.36194,,2,8,60,30,60,8,2.2726,"['Miniatures', 'Wargame', 'World War II']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Simulation', 'Team-Based Game', 'Variable Set-up']",Wargames,6
282524,Horrified,7.3599,,1,5,60,60,60,10,2.0602,"['Horror', 'Miniatures', 'Movies / TV / Radio theme']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Pick-up and Deliver', 'Point to Point Movement', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",Family Games,5
39463,Cosmic Encounter,7.35466,,3,5,120,60,120,12,2.5843,"['Bluffing', 'Negotiation', 'Science Fiction', 'Space Exploration']","['Alliances', 'Card Play Conflict Resolution', 'Hand Management', 'Interrupts', 'Negotiation', ""Prisoner's Dilemma"", 'Race', 'Simultaneous Action Selection', 'Take That', 'Trading', 'Variable Player Powers']",Strategy Games,2
17133,Railways of the World,7.35137,,2,6,120,120,120,10,3.0182,"['Trains', 'Transportation', 'Video Game Theme']","['Action Points', 'Connections', 'End Game Bonuses', 'Hexagon Grid', 'Income', 'Loans', 'Network and Route Building', 'Open Drafting', 'Ownership', 'Pick-up and Deliver', 'Tile Placement', 'Turn Order: Auction']",Strategy Games,4
209418,Dominion (Second Edition),7.34937,,2,4,30,30,30,14,2.1627,"['Card Game', 'Medieval']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Variable Set-up']",Strategy Games,0
128882,The Resistance: Avalon,7.34887,,5,10,30,30,30,13,1.75,"['Bluffing', 'Card Game', 'Deduction', 'Fantasy', 'Medieval', 'Negotiation', 'Party Game', 'Spies/Secret Agents']","['Finale Ending', 'Hidden Roles', 'Roles with Asymmetric Information', 'Simultaneous Action Selection', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers', 'Voting']",Party Games,4
155426,Castles of Mad King Ludwig,7.34718,,1,4,90,90,90,13,2.6533,"['Post-Napoleonic', 'Puzzle']","['Auction: Dutch', 'End Game Bonuses', 'Hidden Victory Points', 'I Cut, You Choose', 'Increase Value of Unchosen Resources', 'Pattern Building', 'Set Collection', 'Tile Placement', 'Turn Order: Progressive']",Strategy Games,20
199561,Sagrada,7.34392,,1,4,45,30,45,14,1.9182,"['Dice', 'Puzzle']","['Contracts', 'Dice Rolling', 'End Game Bonuses', 'Grid Coverage', 'Open Drafting', 'Pattern Building', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Variable Set-up']",Abstract Games,12
70149,Ora et Labora,7.34182,,1,4,180,60,180,13,3.8919,"['City Building', 'Economic', 'Industry / Manufacturing', 'Medieval', 'Religious', 'Territory Building']","['Increase Value of Unchosen Resources', 'Modular Board', 'Network and Route Building', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,11
294484,Unmatched: Cobble & Fog,7.33775,,2,4,40,20,40,9,1.9663,"['Card Game', 'Fantasy', 'Fighting', 'Horror', 'Novel-based']","['Action Points', 'Card Play Conflict Resolution', 'Hand Management', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']",Strategy Games,3
103343,A Game of Thrones: The Board Game (Second Edition),7.33769,,3,6,240,120,240,14,3.7213,"['Bluffing', 'Fantasy', 'Negotiation', 'Novel-based', 'Political', 'Wargame']","['Advantage Token', 'Alliances', 'Area Movement', 'Auction/Bidding', 'Auction: Sealed Bid', 'Card Play Conflict Resolution', 'Events', 'Hand Management', 'Income', 'Negotiation', 'Order Counters', ""Prisoner's Dilemma"", 'Simultaneous Action Selection', 'Variable Player Powers']",Strategy Games,2
12,Ra,7.3371,,2,5,60,45,60,12,2.3426,"['Ancient', 'Mythology']","['Auction/Bidding', 'Auction: Once Around', 'Closed Economy Auction', 'Constrained Bidding', 'Push Your Luck', 'Set Collection']",Strategy Games,3
150376,Dead of Winter: A Crossroads Game,7.33522,,2,5,120,60,120,13,3.015,"['Bluffing', 'Deduction', 'Horror', 'Zombies']","['Action Points', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Narrative Choice / Paragraph', 'Push Your Luck', 'Semi-Cooperative Game', 'Storytelling', 'Trading', 'Traitor Game', 'Variable Player Powers', 'Voting']",Thematic Games,17
31627,Ticket to Ride: Nordic Countries,7.33243,,2,3,60,30,60,8,1.9812,['Trains'],"['Hand Management', 'Network and Route Building', 'Open Drafting', 'Push Your Luck', 'Set Collection']",Family Games,0
25021,Sekigahara: The Unification of Japan,7.33228,,2,2,180,180,180,14,2.8045,"['Civil War', 'Pike and Shot', 'Wargame']","['Action Points', 'Card Play Conflict Resolution', 'Force Commitment', 'Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Turn Order: Auction', 'Variable Set-up']",Wargames,6
14105,Commands & Colors: Ancients,7.32681,,2,2,60,60,60,12,2.6919,"['Ancient', 'Wargame']","['Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Simulation']",Wargames,6
123260,Suburbia,7.32655,,1,4,90,60,90,8,2.7681,"['City Building', 'Economic']","['Auction: Dutch', 'Catch the Leader', 'End Game Bonuses', 'Hexagon Grid', 'Open Drafting', 'Set Collection', 'Tile Placement']",Strategy Games,5
242302,Space Base,7.32091,,2,5,60,60,60,14,2.1074,"['Dice', 'Science Fiction', 'Space Exploration']","['Dice Rolling', 'Open Drafting', 'Random Production']",Family Games,5
104006,Village,7.32022,,2,4,90,60,90,12,3.0712,"['Economic', 'Farming', 'Medieval']","['Area Majority / Influence', 'Contracts', 'Set Collection', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,23
171131,Captain Sonar,7.31827,,2,8,60,45,60,14,2.1871,"['Deduction', 'Fighting', 'Nautical', 'Real-time']","['Grid Movement', 'Hidden Movement', 'Line Drawing', 'Real-Time', 'Role Playing', 'Secret Unit Deployment', 'Simulation', 'Team-Based Game']",Party Games,13
227224,The Red Cathedral,7.31717,,1,4,80,80,80,10,2.8133,"['Dice', 'Economic']","['Area Majority / Influence', 'Contracts', 'Dice Rolling', 'End Game Bonuses', 'Rondel', 'Solo / Solitaire Game', 'Victory Points as a Resource']",Strategy Games,5
221194,Dinosaur Island,7.31629,,1,4,120,90,120,8,3.037,"['Animals', 'Economic', 'Science Fiction']","['Action Points', 'Dice Rolling', 'Income', 'Set Collection', 'Tile Placement', 'Worker Placement']",Strategy Games,8
188,Go,7.31167,,2,2,180,30,180,8,3.9348,['Abstract Strategy'],"['Enclosure', 'Square Grid']",Abstract Games,0
21050,Combat Commander: Europe,7.30825,,2,2,180,60,180,12,3.2504,"['Wargame', 'World War II']","['Advantage Token', 'Campaign / Battle Card Driven', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Simulation', 'Variable Phase Order']",Wargames,8
148228,Splendor,7.3081,,2,4,30,30,30,10,1.7845,"['Card Game', 'Economic', 'Renaissance']","['Contracts', 'Open Drafting', 'Race', 'Set Collection']",Family Games,35
283155,Calico,7.30771,,1,4,45,30,45,10,2.182,"['Animals', 'Puzzle']","['Enclosure', 'End Game Bonuses', 'Grid Coverage', 'Hexagon Grid', 'Open Drafting', 'Pattern Building', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement']",Abstract Games,11
182631,Star Realms: Colony Wars,7.3074,,2,2,20,20,20,12,1.8939,"['Card Game', 'Fighting', 'Science Fiction']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Take That']",Strategy Games,1
195421,Near and Far,7.30731,,2,4,120,90,120,13,2.8743,"['Adventure', 'Exploration']","['Dice Rolling', 'Narrative Choice / Paragraph', 'Network and Route Building', 'Open Drafting', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Storytelling', 'Variable Player Powers', 'Worker Placement']",Thematic Games,6
245638,Coimbra,7.30711,,2,4,90,60,90,14,3.2472,"['Dice', 'Renaissance']","['Action Drafting', 'Auction/Bidding', 'Dice Rolling', 'End Game Bonuses', 'Income', 'Open Drafting', 'Point to Point Movement', 'Set Collection', 'Tech Trees / Tech Tracks', 'Turn Order: Stat-Based', 'Variable Set-up', 'Worker Placement with Dice Workers']",Strategy Games,11
126042,Nations,7.30585,,1,5,200,40,200,14,3.5449,"['Card Game', 'Civilization', 'Economic']","['Events', 'Open Drafting', 'Turn Order: Pass Order', 'Variable Player Powers']",Strategy Games,12
