,title,rating,year_published,min_players,max_players,play_time,pt_min,pt_max,age,complexity,categories,mechanics,subdomain,num_honors
188920,This War of Mine: The Board Game,7.36924,2017,1,6,120,45,120,18,3.2995,"['Adventure', 'Exploration', 'Mature / Adult', 'Modern Warfare', 'Video Game Theme']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Events', 'Grid Movement', 'Narrative Choice / Paragraph', 'Push Your Luck', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Simulation', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers', 'Worker Placement']",Thematic Games,10
249259,War Chest,7.36747,2018,2,4,30,30,30,14,2.3166,"['Abstract Strategy', 'Medieval', 'Wargame']","['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Team-Based Game', 'Turn Order: Claim Action', 'Variable Player Powers']",Abstract Games,2
329082,Radlands,7.36349,2021,2,2,40,20,40,14,2.2318,"['Card Game', 'Fighting', 'Science Fiction']","['Action Points', 'Action Queue', 'Hand Management', 'Take That', 'Variable Player Powers']",Strategy Games,5
10630,Memoir '44,7.36194,2004,2,8,60,30,60,8,2.2726,"['Miniatures', 'Wargame', 'World War II']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Simulation', 'Team-Based Game', 'Variable Set-up']",Wargames,6
282524,Horrified,7.3599,2019,1,5,60,60,60,10,2.0602,"['Horror', 'Miniatures', 'Movies / TV / Radio theme']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Pick-up and Deliver', 'Point to Point Movement', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",Family Games,5
39463,Cosmic Encounter,7.35466,2008,3,5,120,60,120,12,2.5843,"['Bluffing', 'Negotiation', 'Science Fiction', 'Space Exploration']","['Alliances', 'Card Play Conflict Resolution', 'Hand Management', 'Interrupts', 'Negotiation', ""Prisoner's Dilemma"", 'Race', 'Simultaneous Action Selection', 'Take That', 'Trading', 'Variable Player Powers']",Strategy Games,2
17133,Railways of the World,7.35137,2005,2,6,120,120,120,10,3.0182,"['Trains', 'Transportation', 'Video Game Theme']","['Action Points', 'Connections', 'End Game Bonuses', 'Hexagon Grid', 'Income', 'Loans', 'Network and Route Building', 'Open Drafting', 'Ownership', 'Pick-up and Deliver', 'Tile Placement', 'Turn Order: Auction']",Strategy Games,4
209418,Dominion (Second Edition),7.34937,2016,2,4,30,30,30,14,2.1627,"['Card Game', 'Medieval']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Variable Set-up']",Strategy Games,0
128882,The Resistance: Avalon,7.34887,2012,5,10,30,30,30,13,1.75,"['Bluffing', 'Card Game', 'Deduction', 'Fantasy', 'Medieval', 'Negotiation', 'Party Game', 'Spies/Secret Agents']","['Finale Ending', 'Hidden Roles', 'Roles with Asymmetric Information', 'Simultaneous Action Selection', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers', 'Voting']",Party Games,4
155426,Castles of Mad King Ludwig,7.34718,2014,1,4,90,90,90,13,2.6533,"['Post-Napoleonic', 'Puzzle']","['Auction: Dutch', 'End Game Bonuses', 'Hidden Victory Points', 'I Cut, You Choose', 'Increase Value of Unchosen Resources', 'Pattern Building', 'Set Collection', 'Tile Placement', 'Turn Order: Progressive']",Strategy Games,20
199561,Sagrada,7.34392,2017,1,4,45,30,45,14,1.9182,"['Dice', 'Puzzle']","['Contracts', 'Dice Rolling', 'End Game Bonuses', 'Grid Coverage', 'Open Drafting', 'Pattern Building', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Variable Set-up']",Abstract Games,12
70149,Ora et Labora,7.34182,2011,1,4,180,60,180,13,3.8919,"['City Building', 'Economic', 'Industry / Manufacturing', 'Medieval', 'Religious', 'Territory Building']","['Increase Value of Unchosen Resources', 'Modular Board', 'Network and Route Building', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,11
294484,Unmatched: Cobble & Fog,7.33775,2020,2,4,40,20,40,9,1.9663,"['Card Game', 'Fantasy', 'Fighting', 'Horror', 'Novel-based']","['Action Points', 'Card Play Conflict Resolution', 'Hand Management', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']",Strategy Games,3
103343,A Game of Thrones: The Board Game (Second Edition),7.33769,2011,3,6,240,120,240,14,3.7213,"['Bluffing', 'Fantasy', 'Negotiation', 'Novel-based', 'Political', 'Wargame']","['Advantage Token', 'Alliances', 'Area Movement', 'Auction/Bidding', 'Auction: Sealed Bid', 'Card Play Conflict Resolution', 'Events', 'Hand Management', 'Income', 'Negotiation', 'Order Counters', ""Prisoner's Dilemma"", 'Simultaneous Action Selection', 'Variable Player Powers']",Strategy Games,2
12,Ra,7.3371,1999,2,5,60,45,60,12,2.3426,"['Ancient', 'Mythology']","['Auction/Bidding', 'Auction: Once Around', 'Closed Economy Auction', 'Constrained Bidding', 'Push Your Luck', 'Set Collection']",Strategy Games,3
150376,Dead of Winter: A Crossroads Game,7.33522,2014,2,5,120,60,120,13,3.015,"['Bluffing', 'Deduction', 'Horror', 'Zombies']","['Action Points', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Narrative Choice / Paragraph', 'Push Your Luck', 'Semi-Cooperative Game', 'Storytelling', 'Trading', 'Traitor Game', 'Variable Player Powers', 'Voting']",Thematic Games,17
31627,Ticket to Ride: Nordic Countries,7.33243,2007,2,3,60,30,60,8,1.9812,['Trains'],"['Hand Management', 'Network and Route Building', 'Open Drafting', 'Push Your Luck', 'Set Collection']",Family Games,0
25021,Sekigahara: The Unification of Japan,7.33228,2011,2,2,180,180,180,14,2.8045,"['Civil War', 'Pike and Shot', 'Wargame']","['Action Points', 'Card Play Conflict Resolution', 'Force Commitment', 'Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Turn Order: Auction', 'Variable Set-up']",Wargames,6
14105,Commands & Colors: Ancients,7.32681,2006,2,2,60,60,60,12,2.6919,"['Ancient', 'Wargame']","['Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Simulation']",Wargames,6
123260,Suburbia,7.32655,2012,1,4,90,60,90,8,2.7681,"['City Building', 'Economic']","['Auction: Dutch', 'Catch the Leader', 'End Game Bonuses', 'Hexagon Grid', 'Open Drafting', 'Set Collection', 'Tile Placement']",Strategy Games,5
242302,Space Base,7.32091,2018,2,5,60,60,60,14,2.1074,"['Dice', 'Science Fiction', 'Space Exploration']","['Dice Rolling', 'Open Drafting', 'Random Production']",Family Games,5
104006,Village,7.32022,2011,2,4,90,60,90,12,3.0712,"['Economic', 'Farming', 'Medieval']","['Area Majority / Influence', 'Contracts', 'Set Collection', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,23
171131,Captain Sonar,7.31827,2016,2,8,60,45,60,14,2.1871,"['Deduction', 'Fighting', 'Nautical', 'Real-time']","['Grid Movement', 'Hidden Movement', 'Line Drawing', 'Real-Time', 'Role Playing', 'Secret Unit Deployment', 'Simulation', 'Team-Based Game']",Party Games,13
227224,The Red Cathedral,7.31717,2020,1,4,80,80,80,10,2.8133,"['Dice', 'Economic']","['Area Majority / Influence', 'Contracts', 'Dice Rolling', 'End Game Bonuses', 'Rondel', 'Solo / Solitaire Game', 'Victory Points as a Resource']",Strategy Games,5
221194,Dinosaur Island,7.31629,2017,1,4,120,90,120,8,3.037,"['Animals', 'Economic', 'Science Fiction']","['Action Points', 'Dice Rolling', 'Income', 'Set Collection', 'Tile Placement', 'Worker Placement']",Strategy Games,8
188,Go,7.31167,-2200,2,2,180,30,180,8,3.9348,['Abstract Strategy'],"['Enclosure', 'Square Grid']",Abstract Games,0
21050,Combat Commander: Europe,7.30825,2006,2,2,180,60,180,12,3.2504,"['Wargame', 'World War II']","['Advantage Token', 'Campaign / Battle Card Driven', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Simulation', 'Variable Phase Order']",Wargames,8
148228,Splendor,7.3081,2014,2,4,30,30,30,10,1.7845,"['Card Game', 'Economic', 'Renaissance']","['Contracts', 'Open Drafting', 'Race', 'Set Collection']",Family Games,35
283155,Calico,7.30771,2020,1,4,45,30,45,10,2.182,"['Animals', 'Puzzle']","['Enclosure', 'End Game Bonuses', 'Grid Coverage', 'Hexagon Grid', 'Open Drafting', 'Pattern Building', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement']",Abstract Games,11
182631,Star Realms: Colony Wars,7.3074,2015,2,2,20,20,20,12,1.8939,"['Card Game', 'Fighting', 'Science Fiction']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Take That']",Strategy Games,1
195421,Near and Far,7.30731,2017,2,4,120,90,120,13,2.8743,"['Adventure', 'Exploration']","['Dice Rolling', 'Narrative Choice / Paragraph', 'Network and Route Building', 'Open Drafting', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Storytelling', 'Variable Player Powers', 'Worker Placement']",Thematic Games,6
245638,Coimbra,7.30711,2018,2,4,90,60,90,14,3.2472,"['Dice', 'Renaissance']","['Action Drafting', 'Auction/Bidding', 'Dice Rolling', 'End Game Bonuses', 'Income', 'Open Drafting', 'Point to Point Movement', 'Set Collection', 'Tech Trees / Tech Tracks', 'Turn Order: Stat-Based', 'Variable Set-up', 'Worker Placement with Dice Workers']",Strategy Games,11
126042,Nations,7.30585,2013,1,5,200,40,200,14,3.5449,"['Card Game', 'Civilization', 'Economic']","['Events', 'Open Drafting', 'Turn Order: Pass Order', 'Variable Player Powers']",Strategy Games,12
283355,Dune,7.30262,2019,2,6,180,120,180,14,3.987,"['Bluffing', 'Fighting', 'Negotiation', 'Novel-based', 'Political', 'Science Fiction', 'Wargame']","['Alliances', 'Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Bribery', 'Force Commitment', 'Map Deformation', 'Predictive Bid', 'Take That', 'Variable Player Powers']",Strategy Games,6
215,Tichu,7.30123,1991,4,4,60,60,60,10,2.3361,['Card Game'],"['Hand Management', 'Ladder Climbing', 'Predictive Bid', 'Team-Based Game', 'Trick-taking']",Strategy Games,3
235802,Too Many Bones: Undertow,7.3009,2018,1,2,180,60,180,12,4.0091,"['Adventure', 'Dice', 'Fantasy', 'Fighting']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Die Icon Resolution', 'Minimap Resolution', 'Role Playing', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Tech Trees / Tech Tracks', 'Turn Order: Role Order', 'Variable Player Powers']",Strategy Games,5
300531,Paleo,7.30038,2020,1,4,60,45,60,10,2.6263,"['Card Game', 'Exploration', 'Prehistoric']","['Action/Event', 'Cooperative Game', 'Memory', 'Scenario / Mission / Campaign Game', 'Simultaneous Action Selection', 'Variable Set-up']",Strategy Games,10
822,Carcassonne,7.29962,2000,2,5,45,30,45,7,1.9001,"['City Building', 'Medieval', 'Territory Building']","['Area Majority / Influence', 'Map Addition', 'Pattern Recognition', 'Tile Placement']",Family Games,13
271896,Star Wars: Outer Rim,7.29686,2019,1,4,180,120,180,14,2.5214,"['Adventure', 'Exploration', 'Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration']","['Dice Rolling', 'Die Icon Resolution', 'Modular Board', 'Pick-up and Deliver', 'Race', 'Trading', 'Variable Player Powers']",Thematic Games,2
91,Paths of Glory,7.29618,1999,2,2,480,480,480,14,3.8498,"['Wargame', 'World War I']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement']",Wargames,4
293014,Nidavellir,7.29164,2020,2,5,45,45,45,10,2.112,"['Fantasy', 'Mythology']","['Constrained Bidding', 'Open Drafting', 'Selection Order Bid', 'Set Collection', 'Simultaneous Action Selection', 'Turn Order: Auction', 'Victory Points as a Resource']",Family Games,8
306735,Under Falling Skies,7.29026,2020,1,1,40,20,40,12,2.4047,"['Dice', 'Science Fiction']","['Dice Rolling', 'Modular Board', 'Once-Per-Game Abilities', 'Re-rolling and Locking', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Square Grid', 'Sudden Death Ending', 'Variable Set-up', 'Worker Placement', 'Worker Placement with Dice Workers']",Strategy Games,10
118,Modern Art,7.28869,1992,3,5,45,45,45,10,2.2902,"['Card Game', 'Economic']","['Auction/Bidding', 'Auction: English', 'Auction: Once Around', 'Auction: Sealed Bid', 'Auction: Turn Order Until Pass', 'Commodity Speculation', 'Hand Management', 'Victory Points as a Resource']",Strategy Games,9
7854,YINSH,7.28669,2003,2,2,60,30,60,9,2.6667,['Abstract Strategy'],"['Catch the Leader', 'Grid Movement', 'Pattern Building']",Abstract Games,8
9209,Ticket to Ride,7.28564,2004,2,5,60,30,60,8,1.8358,['Trains'],"['Connections', 'Contracts', 'End Game Bonuses', 'Hand Management', 'Network and Route Building', 'Open Drafting', 'Push Your Luck', 'Set Collection']",Family Games,26
146886,La Granja,7.28521,2014,1,4,120,90,120,12,3.5698,"['Economic', 'Farming']","['Area Majority / Influence', 'Automatic Resource Growth', 'Contracts', 'Dice Rolling', 'Hand Management', 'Hidden Victory Points', 'Income', 'Multi-Use Cards', 'Open Drafting', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Variable Player Powers', 'Victory Points as a Resource']",Strategy Games,9
224037,Codenames: Duet,7.28521,2017,2,2,30,15,30,11,1.3566,"['Card Game', 'Deduction', 'Spies/Secret Agents', 'Word Game']","['Communication Limits', 'Cooperative Game', 'Push Your Luck']",Family Games,11
54998,Cyclades,7.28352,2009,2,5,90,60,90,13,2.8171,"['Ancient', 'City Building', 'Civilization', 'Fighting', 'Miniatures', 'Mythology', 'Nautical']","['Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Auction: Fixed Placement', 'Dice Rolling', 'Open Drafting', 'Set Collection', 'Variable Phase Order']",Strategy Games,9
291453,SCOUT,7.28115,2019,2,5,15,15,15,9,1.3409,['Card Game'],"['Hand Management', 'Ladder Climbing', 'Trick-taking']",Family Games,1
318977,MicroMacro: Crime City,7.27648,2020,1,4,45,15,45,12,1.1143,"['Deduction', 'Murder/Mystery']","['Cooperative Game', 'Deduction', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game']",Family Games,23
285967,Ankh: Gods of Egypt,7.27627,2021,2,5,90,90,90,14,3.0732,"['Ancient', 'Fighting', 'Miniatures', 'Mythology']","['Action Retrieval', 'Alliances', 'Area Majority / Influence', 'Auction: Sealed Bid', 'Card Play Conflict Resolution', 'Grid Movement', 'Hexagon Grid', 'Kill Steal', 'Player Elimination', 'Race', 'Tech Trees / Tech Tracks', 'Variable Player Powers']",Strategy Games,4
188834,Secret Hitler,7.27408,2016,5,10,45,45,45,13,1.6807,"['Bluffing', 'Card Game', 'Deduction', 'Humor', 'Party Game', 'Political', 'Print  Play', 'Spies/Secret Agents']","['Hidden Roles', 'Player Elimination', 'Team-Based Game', 'Traitor Game', 'Voting']",Party Games,1
129437,Legendary: A Marvel Deck Building Game,7.27124,2012,1,5,60,30,60,14,2.433,"['Card Game', 'Comic Book / Strip']","['Deck, Bag, and Pool Building', 'Events', 'Semi-Cooperative Game', 'Solo / Solitaire Game', 'Variable Set-up']",Thematic Games,2
314491,Meadow,7.27114,2021,1,4,90,60,90,10,2.2405,"['Animals', 'Card Game', 'Environmental', 'Exploration']","['Hand Management', 'Layering', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Worker Placement, Different Worker Types']",Family Games,4
295486,My City,7.26899,2020,2,4,30,30,30,10,2.0057,['City Building'],"['Bingo', 'Catch the Leader', 'Enclosure', 'Grid Coverage', 'Legacy Game', 'Scenario / Mission / Campaign Game', 'Tile Placement', 'Victory Points as a Resource']",Family Games,14
156129,Deception: Murder in Hong Kong,7.26826,2014,4,12,20,20,20,14,1.5838,"['Bluffing', 'Deduction', 'Murder/Mystery', 'Party Game']","['Communication Limits', 'Deduction', 'Events', 'Finale Ending', 'Hidden Roles', 'Storytelling', 'Team-Based Game', 'Traitor Game', 'Variable Set-up']",Party Games,2
223321,Detective: A Modern Crime Board Game,7.26671,2018,1,5,180,120,180,16,2.7463,"['Deduction', 'Murder/Mystery']","['Cooperative Game', 'Narrative Choice / Paragraph', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers']",Thematic Games,18
176189,Zombicide: Black Plague,7.26562,2015,1,6,180,60,180,14,2.4832,"['Adventure', 'Fantasy', 'Fighting', 'Horror', 'Medieval', 'Miniatures', 'Zombies']","['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Turn Order: Progressive', 'Variable Player Powers']",Thematic Games,2
232832,Century: Golem Edition,7.26483,2017,2,5,45,30,45,8,1.6847,"['Card Game', 'Economic', 'Fantasy']","['Action Retrieval', 'Contracts', 'Deck, Bag, and Pool Building', 'Hand Management', 'Increase Value of Unchosen Resources', 'Open Drafting', 'Set Collection']",Family Games,0
169426,Roll Player,7.26422,2016,1,4,90,60,90,10,2.4308,"['Dice', 'Fantasy']","['Dice Rolling', 'Open Drafting', 'Role Playing', 'Set Collection', 'Variable Player Powers']",Strategy Games,1
158600,Hanamikoji,7.26283,2013,2,2,15,15,15,10,1.6998,"['Card Game', 'Medieval', 'Video Game Theme']","['Area Majority / Influence', 'Force Commitment', 'Hand Management', 'I Cut, You Choose']",Family Games,2
269207,The Taverns of Tiefenthal,7.26193,2019,2,4,60,60,60,12,2.6873,"['Card Game', 'Dice', 'Medieval']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Open Drafting', 'Worker Placement', 'Worker Placement with Dice Workers']",Family Games,14
109276,Kanban: Driver's Edition,7.26124,2014,2,4,120,90,120,12,4.3652,"['Economic', 'Industry / Manufacturing']","['Action Points', 'Commodity Speculation', 'Variable Phase Order', 'Worker Placement']",Strategy Games,7
555,The Princes of Florence,7.25907,2000,2,5,100,75,100,12,3.2442,"['City Building', 'Renaissance']","['Auction/Bidding', 'End Game Bonuses', 'Grid Coverage', 'Tile Placement', 'Victory Points as a Resource']",Strategy Games,14
239188,Chronicles of Crime,7.25789,2018,1,4,90,60,90,12,2.0697,"['Adventure', 'Deduction', 'Murder/Mystery']","['Cooperative Game', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling']",Thematic Games,17
241451,Aeon's End: Legacy,7.25578,2019,1,4,90,45,90,14,2.8429,"['Card Game', 'Fantasy', 'Science Fiction']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Legacy Game', 'Open Drafting', 'Solo / Solitaire Game', 'Variable Phase Order', 'Variable Player Powers']",Strategy Games,3
9216,Goa: A New Expedition,7.25493,2004,2,4,90,90,90,12,3.373,"['Economic', 'Farming', 'Nautical', 'Renaissance']","['Auction/Bidding', 'Auction: Once Around', 'Hand Management', 'Push Your Luck', 'Tech Trees / Tech Tracks']",Strategy Games,7
192291,Sushi Go Party!,7.25401,2016,2,8,20,20,20,8,1.3011,"['Card Game', 'Party Game']","['Closed Drafting', 'End Game Bonuses', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Variable Set-up']",Family Games,7
199478,Flamme Rouge,7.25325,2016,2,4,45,30,45,8,1.6788,"['Racing', 'Sports']","['Catch the Leader', 'Hand Management', 'Modular Board', 'Programmed Movement', 'Race', 'Simulation', 'Simultaneous Action Selection', 'Track Movement']",Family Games,12
194655,Santorini,7.25,2016,2,4,20,20,20,8,1.7324,"['Abstract Strategy', 'Ancient', 'Mythology']","['Grid Movement', 'Map Reduction', 'Race', 'Square Grid', 'Team-Based Game', 'Three Dimensional Movement', 'Variable Player Powers']",Abstract Games,8
274637,"Unmatched: Battle of Legends, Volume One",7.24977,2019,2,4,40,20,40,9,1.9231,"['Card Game', 'Fantasy', 'Fighting', 'Mythology', 'Novel-based']","['Action Points', 'Card Play Conflict Resolution', 'Hand Management', 'Line of Sight', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']",Strategy Games,5
227935,Wonderland's War,7.24475,2022,2,5,125,45,125,13,2.9852,['Fantasy'],"['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Open Drafting', 'Push Your Luck']",Strategy Games,0
176494,Isle of Skye: From Chieftain to King,7.24304,2015,2,5,50,30,50,8,2.2471,"['Economic', 'Territory Building']","['Catch the Leader', 'Commodity Speculation', 'Set Collection', 'Tile Placement', 'Turn Order: Progressive']",Family Games,18
19857,Glory to Rome,7.24031,2005,2,5,60,60,60,12,2.9279,"['Ancient', 'Card Game', 'City Building', 'Economic']","['End Game Bonuses', 'Follow', 'Hand Management', 'Multi-Use Cards', 'Set Collection', 'Sudden Death Ending', 'Variable Phase Order']",Strategy Games,7
198994,Hero Realms,7.23747,2016,2,4,30,20,30,12,1.8608,"['Card Game', 'Fantasy', 'Fighting']","['Deck, Bag, and Pool Building', 'Hand Management', 'Take That']",Strategy Games,6
228341,Pulsar 2849,7.23741,2017,2,4,90,60,90,14,3.3609,"['Dice', 'Science Fiction', 'Space Exploration']","['Dice Rolling', 'Open Drafting', 'Point to Point Movement', 'Variable Player Powers', 'Worker Placement with Dice Workers']",Strategy Games,8
146508,T.I.M.E Stories,7.23683,2015,2,4,90,90,90,12,2.5962,"['Adventure', 'Arabian', 'Puzzle', 'Science Fiction']","['Cooperative Game', 'Dice Rolling', 'Move Through Deck', 'Narrative Choice / Paragraph', 'Storytelling', 'Variable Player Powers']",Thematic Games,21
223040,Fantasy Realms,7.23604,2017,2,6,20,20,20,14,1.7869,"['Card Game', 'Fantasy']","['End Game Bonuses', 'Hand Management', 'Open Drafting', 'Set Collection']",Family Games,1
20551,Shogun,7.23596,2006,3,5,120,90,120,12,3.3655,"['Economic', 'Medieval', 'Territory Building']","['Action Queue', 'Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Cube Tower', 'Simultaneous Action Selection', 'Variable Phase Order']",Strategy Games,10
310100,Nemesis: Lockdown,7.23565,2022,1,5,180,90,180,12,3.8372,"['Adventure', 'Horror', 'Miniatures', 'Science Fiction']","['Cooperative Game', 'Dice Rolling', 'Hidden Roles', 'Modular Board', 'Player Elimination', 'Semi-Cooperative Game', 'Traitor Game', 'Variable Player Powers']",Thematic Games,1
421,1830: Railways  Robber Barons,7.23556,1986,2,7,360,180,360,14,4.1567,"['Economic', 'Trains', 'Transportation']","['Auction/Bidding', 'Hexagon Grid', 'Investment', 'Market', 'Network and Route Building', 'Ownership', 'Stock Holding', 'Tile Placement', 'Victory Points as a Resource']",Strategy Games,0
31481,Galaxy Trucker,7.23407,2007,2,4,60,60,60,10,2.3305,"['Real-time', 'Science Fiction', 'Space Exploration', 'Transportation']","['Dice Rolling', 'Events', 'Real-Time', 'Relative Movement', 'Team-Based Game', 'Tile Placement', 'Track Movement']",Thematic Games,11
27708,1960: The Making of the President,7.2294,2007,2,2,120,90,120,12,3.2016,['Political'],"['Action/Event', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'Hand Management', 'Simulation']",Strategy Games,5
3,Samurai,7.22936,1998,2,4,60,30,60,10,2.4781,"['Abstract Strategy', 'Medieval']","['Area Majority / Influence', 'Hand Management', 'Hexagon Grid', 'Once-Per-Game Abilities', 'Set Collection', 'Tile Placement']",Strategy Games,5
128621,Viticulture,7.22928,2013,2,6,90,90,90,13,2.9321,"['Economic', 'Farming']","['Contracts', 'Hand Management', 'Turn Order: Progressive', 'Worker Placement']",Strategy Games,2
165722,KLASK,7.22927,2014,2,2,10,10,10,8,1.0692,"['Action / Dexterity', 'Real-time']","['Real-Time', 'Score-and-Reset Game']",Family Games,8
27833,Steam,7.22663,2009,3,5,90,90,90,10,3.4573,"['Economic', 'Trains', 'Transportation']","['Auction/Bidding', 'Loans', 'Network and Route Building', 'Ownership', 'Pick-up and Deliver', 'Tile Placement']",Strategy Games,6
300322,Hallertau,7.22278,2020,1,4,140,50,140,12,3.3097,"['Animals', 'Economic', 'Farming', 'Industry / Manufacturing', 'Post-Napoleonic']","['Advantage Token', 'Automatic Resource Growth', 'Contracts', 'End Game Bonuses', 'Hand Management', 'Income', 'Increase Value of Unchosen Resources', 'Market', 'Modular Board', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Worker Placement']",Strategy Games,5
140620,Lewis  Clark: The Expedition,7.21799,2013,1,5,120,120,120,14,3.332,"['American West', 'Exploration']","['Action Retrieval', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Race', 'Resource to Move', 'Solo / Solitaire Game', 'Track Movement', 'Worker Placement']",Strategy Games,13
339789,Welcome to the Moon,7.21498,2021,1,6,30,25,30,10,2.4783,"['City Building', 'Science Fiction']","['Bingo', 'Narrative Choice / Paragraph', 'Paper-and-Pencil', 'Pattern Building', 'Race', 'Scenario / Mission / Campaign Game', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",Family Games,0
155068,Arcadia Quest,7.21468,2014,2,4,60,60,60,13,2.5322,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Action Retrieval', 'Dice Rolling', 'Grid Movement', 'Line of Sight', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Square Grid', 'Take That', 'Variable Player Powers']",Thematic Games,1
260605,Camel Up (Second Edition),7.21433,2018,3,8,45,30,45,8,1.4653,"['Animals', 'Dice', 'Racing']","['Betting and Bluffing', 'Dice Rolling', 'Roll / Spin and Move', 'Track Movement']",Family Games,3
232405,Western Legends,7.21404,2018,2,6,90,60,90,14,2.8406,"['Adventure', 'American West', 'Miniatures']","['Action Points', 'Area Movement', 'Betting and Bluffing', 'Card Play Conflict Resolution', 'Dice Rolling', 'End Game Bonuses', 'Hand Management', 'Pick-up and Deliver', 'Take That', 'Variable Player Powers']",Thematic Games,5
127060,Bora Bora,7.21388,2013,2,4,120,60,120,12,3.7409,['Dice'],"['Dice Rolling', 'Set Collection', 'Worker Placement', 'Worker Placement with Dice Workers']",Strategy Games,4
286096,Tapestry,7.21243,2019,1,5,120,90,120,12,2.9173,['Civilization'],"['Area Majority / Influence', 'Contracts', 'Dice Rolling', 'Events', 'Grid Coverage', 'Hand Management', 'Hexagon Grid', 'Income', 'Map Addition', 'Once-Per-Game Abilities', 'Open Drafting', 'Push Your Luck', 'Solo / Solitaire Game', 'Square Grid', 'Take That', 'Tech Trees / Tech Tracks', 'Tile Placement', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,8
204583,Kingdomino,7.20525,2016,2,4,25,15,25,8,1.2185,"['City Building', 'Medieval', 'Territory Building']","['Open Drafting', 'Tile Placement', 'Turn Order: Stat-Based']",Family Games,25
144344,Rococo,7.20145,2013,2,5,120,60,120,12,3.0864,"['Age of Reason', 'Economic']","['Action Retrieval', 'Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting', 'Set Collection', 'Turn Order: Claim Action']",Strategy Games,5
224783,Vindication,7.19846,2018,2,5,150,45,150,14,3.0744,['Fantasy'],"['Area Majority / Influence', 'Dice Rolling', 'Hexagon Grid', 'Map Addition', 'Modular Board', 'Variable Phase Order']",Strategy Games,4
92828,Dixit: Odyssey,7.19602,2011,3,12,30,30,30,8,1.1747,"['Card Game', 'Humor', 'Party Game']","['Storytelling', 'Targeted Clues', 'Voting']",Party Games,7
760,Battle Line,7.19502,2000,2,2,30,30,30,12,1.8962,"['Ancient', 'Card Game']","['Card Play Conflict Resolution', 'Hand Management', 'Melding and Splaying']",Strategy Games,0
