,title,rating,year_published,min_players,max_players,play_time,pt_min,pt_max,age,complexity,categories,mechanics,subdomain,num_honors
349067,The Lord of the Rings: The Card Game – Revised Core Set,6.69643,2022,1,4,90,30,90,14,3.4444,"['Adventure', 'Card Game', 'Collectible Components', 'Fantasy', 'Novel-based']","['Automatic Resource Growth', 'Cooperative Game', 'Deck Construction', 'Events', 'Hand Management', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",Customizable Games,3
117915,Yedo,6.6962,2012,2,5,180,120,180,14,3.3417,['Medieval'],"['Action Queue', 'Auction/Bidding', 'Hand Management', 'Map Deformation', 'Set Collection', 'Worker Placement']",Strategy Games,1
15512,Incan Gold,6.69463,2005,3,8,30,30,30,8,1.1114,"['Adventure', 'Bluffing', 'Exploration']","['Move Through Deck', 'Push Your Luck', 'Score-and-Reset Game', 'Simultaneous Action Selection']",Family Games,15
41002,Vasco da Gama,6.69326,2009,2,4,120,60,120,12,3.2375,"['Nautical', 'Renaissance']","['Push Your Luck', 'Tile Placement', 'Turn Order: Claim Action', 'Worker Placement']",Strategy Games,7
179275,One Deck Dungeon,6.69308,2016,1,2,45,30,45,14,2.0549,"['Card Game', 'Dice', 'Fantasy', 'Print & Play']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Melding and Splaying', 'Move Through Deck', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']",Thematic Games,4
30645,Tammany Hall,6.69294,2007,3,5,90,90,90,12,2.7783,"['Negotiation', 'Political', 'Territory Building']","['Area Majority / Influence', 'Auction/Bidding', 'Auction: Sealed Bid', 'Catch the Leader', 'Variable Player Powers']",Strategy Games,0
38996,Washington's War,6.69255,2010,2,2,90,90,90,0,2.8697,"['Age of Reason', 'American Revolutionary War', 'Wargame']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Movement Points', 'Point to Point Movement', 'Simulation', 'Variable Player Powers']",Wargames,6
175117,Celestia,6.69143,2015,2,6,30,30,30,8,1.328,"['Adventure', 'Aviation / Flight', 'Card Game', 'Fantasy']","['Betting and Bluffing', 'Dice Rolling', 'Hidden Victory Points', 'Push Your Luck']",Family Games,4
177590,"13 Days: The Cuban Missile Crisis, 1962",6.69109,2016,2,2,45,45,45,10,2.3162,"['Bluffing', 'Modern Warfare', 'Political', 'Wargame']","['Action/Event', 'Advantage Token', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'End Game Bonuses', 'Hand Management', 'Take That', 'Tug of War']",Strategy Games,4
163602,XCOM: The Board Game,6.69104,2015,1,4,120,60,120,14,2.9108,"['Real-time', 'Science Fiction', 'Video Game Theme']","['Cooperative Game', 'Dice Rolling', 'Hand Management', 'Push Your Luck', 'Variable Player Powers']",Thematic Games,5
12962,Reef Encounter,6.69029,2004,2,4,120,60,120,10,3.6783,"['Animals', 'Environmental', 'Territory Building']","['Area Majority / Influence', 'Commodity Speculation', 'Hand Management', 'Open Drafting', 'Tile Placement']",Strategy Games,5
145659,Scoville,6.68948,2014,2,6,90,60,90,13,2.7874,['Farming'],"['Auction/Bidding', 'Grid Movement', 'Once-Per-Game Abilities', 'Set Collection', 'Turn Order: Auction']",Strategy Games,1
234671,Pandemic: Rising Tide,6.68903,2017,2,5,45,45,45,8,2.5373,['Environmental'],"['Action Points', 'Area Movement', 'Cooperative Game', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game', 'Trading', 'Variable Player Powers']",Strategy Games,1
28181,Combat Commander: Pacific,6.68805,2008,2,2,180,180,180,12,3.2335,"['Wargame', 'World War II']","['Campaign / Battle Card Driven', 'Hexagon Grid', 'Line of Sight', 'Simulation', 'Variable Phase Order']",Wargames,4
337765,Brian Boru: High King of Ireland,6.68662,2021,3,5,90,60,90,14,2.4545,"['Card Game', 'Medieval', 'Territory Building']","['Area Majority / Influence', 'Closed Drafting', 'Hand Management', 'Trick-taking']",Strategy Games,3
228328,Rurik: Dawn of Kiev,6.68643,2019,1,4,120,60,120,13,3.066,"['Civilization', 'Economic', 'Medieval', 'Miniatures', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Contracts', 'End Game Bonuses', 'Open Drafting', 'Selection Order Bid', 'Solo / Solitaire Game', 'Take That', 'Variable Player Powers']",Strategy Games,1
176165,Dale of Merchants,6.68623,2015,2,4,30,30,30,10,2.0805,"['Animals', 'Card Game', 'Fantasy']","['Auction: Dutch', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Open Drafting', 'Race', 'Set Collection', 'Take That']",Family Games,0
103886,Star Wars: The Card Game,6.686,2012,2,2,60,30,60,10,2.9675,"['Card Game', 'Collectible Components', 'Movies / TV / Radio theme', 'Science Fiction']","['Card Play Conflict Resolution', 'Force Commitment', 'Hand Management', 'Variable Player Powers']",Customizable Games,2
16747,Tumblin' Dice,6.68568,2004,1,6,45,20,45,7,1.0433,"['Action / Dexterity', 'Dice', 'Party Game']","['Dice Rolling', 'Flicking']",Family Games,0
12891,Friedrich,6.68493,2004,3,4,210,210,210,12,3.1425,"['Age of Reason', 'Wargame']","['Card Play Conflict Resolution', 'Events', 'Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Simulation']",Wargames,2
356123,Turing Machine,6.68483,2022,1,4,20,20,20,14,2.5217,"['Deduction', 'Math', 'Spies/Secret Agents']","['Deduction', 'Solo / Solitaire Game']",Strategy Games,2
528,ZÈRTZ,6.68473,1999,2,2,60,30,60,9,2.7463,['Abstract Strategy'],"['Grid Movement', 'Map Reduction', 'Set Collection']",Abstract Games,3
238799,Messina 1347,6.68436,2021,1,4,140,60,140,14,3.5778,"['Economic', 'Medical', 'Medieval']","['Grid Movement', 'Income', 'Modular Board', 'Track Movement', 'Variable Player Powers', 'Variable Set-up', 'Worker Placement']",Strategy Games,2
1465,Wizard,6.6839,1984,3,6,45,45,45,10,1.7229,"['Card Game', 'Fantasy']","['Betting and Bluffing', 'Hand Management', 'Predictive Bid', 'Trick-taking']",Family Games,1
24800,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,6.68327,2008,1,4,120,120,120,10,2.9957,"['Wargame', 'World War II']","['Action Points', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Simulation']",Wargames,12
18098,Napoleon's Triumph,6.68318,2007,2,8,180,180,180,12,3.6517,"['Napoleonic', 'Wargame']","['Area Movement', 'Secret Unit Deployment', 'Simulation']",Wargames,3
346703,7 Wonders: Architects,6.68306,2021,2,7,25,25,25,8,1.3333,['Ancient'],"['Open Drafting', 'Set Collection', 'Variable Player Powers']",Family Games,7
244331,Blue Lagoon,6.68286,2018,2,4,45,30,45,8,2.0231,['Abstract Strategy'],"['Area Majority / Influence', 'Chaining', 'Connections', 'End Game Bonuses', 'Hexagon Grid', 'Network and Route Building', 'Score-and-Reset Game', 'Set Collection', 'Variable Set-up']",Family Games,1
237179,Weather Machine,6.68193,2022,2,4,150,60,150,14,4.5693,['Science Fiction'],"['Action Points', 'Set Collection', 'Tile Placement', 'Worker Placement']",Strategy Games,0
158889,Summoner Wars: Alliances Master Set,6.6815,2014,2,4,45,45,45,9,2.7234,"['Card Game', 'Fantasy', 'Fighting']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Variable Player Powers']",Customizable Games,1
8125,Santiago,6.68116,2003,3,5,75,75,75,10,2.49,"['Farming', 'Negotiation']","['Area Majority / Influence', 'Auction/Bidding', 'Auction: Once Around', 'Bribery', 'Commodity Speculation', 'Tile Placement']",Strategy Games,4
214029,SpaceCorp: 2025-2300AD,6.67986,2018,1,4,240,60,240,12,2.9577,"['Economic', 'Exploration', 'Science Fiction', 'Space Exploration']","['Contracts', 'Hand Management', 'Point to Point Movement', 'Solo / Solitaire Game']",Strategy Games,1
275467,Letter Jam,6.67924,2019,2,6,45,45,45,10,1.9701,"['Card Game', 'Deduction', 'Party Game', 'Word Game']","['Communication Limits', 'Cooperative Game']",Family Games,9
122298,Morels,6.67876,2012,2,2,30,30,30,10,1.7335,"['Card Game', 'Educational']","['Hand Management', 'Open Drafting', 'Set Collection']",Family Games,5
227460,Hannibal & Hamilcar,6.6787,2018,2,2,200,40,200,12,3.9213,"['Ancient', 'Political', 'Wargame']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Card Play Conflict Resolution', 'Dice Rolling', 'Events', 'Point to Point Movement', 'Simulation']",Wargames,3
299047,Disney Villainous: Perfectly Wretched,6.67774,2020,2,3,60,40,60,10,2.3077,"['Card Game', 'Fantasy', 'Movies / TV / Radio theme']","['Hand Management', 'Take That', 'Variable Player Powers']",Family Games,0
137269,Spyrium,6.67583,2013,2,5,75,75,75,12,2.8879,"['City Building', 'Economic', 'Industry / Manufacturing', 'Science Fiction']","['Auction: Dutch Priority', 'Events', 'Income', 'Worker Placement']",Strategy Games,3
262941,Dominant Species: Marine,6.67542,2021,2,4,150,90,150,14,3.6117,"['Animals', 'Environmental', 'Prehistoric']","['Area Majority / Influence', 'Grid Movement', 'Modular Board', 'Open Drafting', 'Tile Placement', 'Variable Phase Order', 'Variable Player Powers', 'Worker Placement']",Strategy Games,2
266164,Babylonia,6.67497,2019,2,4,60,60,60,14,2.3944,"['Abstract Strategy', 'Ancient']","['Area Majority / Influence', 'Chaining', 'Hand Management', 'Network and Route Building', 'Tile Placement']",Strategy Games,0
119788,Hyperborea,6.6748,2014,2,6,150,50,150,14,3.1711,"['Civilization', 'Exploration', 'Fantasy', 'Fighting']","['Action Drafting', 'Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Grid Movement', 'Hexagon Grid', 'Modular Board', 'Movement Points', 'Variable Player Powers']",Strategy Games,2
234477,Battle for Rokugan,6.67401,2017,2,5,90,60,90,14,2.7589,"['Fantasy', 'Medieval', 'Wargame']","['Area Majority / Influence', 'Hand Management', 'Order Counters', 'Secret Unit Deployment', 'Variable Player Powers']",Strategy Games,0
254386,Raccoon Tycoon,6.67384,2018,2,5,90,60,90,8,2.1014,"['Animals', 'Economic']","['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Commodity Speculation', 'Market', 'Set Collection']",Family Games,0
12902,Carcassonne: The City,6.67288,2004,2,4,45,30,45,8,2.2627,"['City Building', 'Medieval']","['Area Majority / Influence', 'Tile Placement']",Family Games,1
166384,Spyfall,6.67266,2014,3,8,15,15,15,13,1.2372,"['Bluffing', 'Deduction', 'Humor', 'Party Game', 'Spies/Secret Agents']","['Acting', 'Communication Limits', 'Memory', 'Role Playing', 'Roles with Asymmetric Information', 'Targeted Clues', 'Traitor Game', 'Voting']",Party Games,13
148575,Marvel Dice Masters: Avengers vs. X-Men,6.67076,2014,2,2,60,60,60,14,2.2984,"['Collectible Components', 'Comic Book / Strip', 'Dice', 'Fighting']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Variable Player Powers']",Customizable Games,1
65244,Forbidden Island,6.67033,2010,2,4,30,30,30,10,1.7385,"['Adventure', 'Fantasy']","['Action Points', 'Cooperative Game', 'Grid Movement', 'Hand Management', 'Map Reduction', 'Modular Board', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']",Family Games,16
113997,Tajemnicze Domostwo,6.67028,2013,2,7,60,30,60,8,1.8469,"['Deduction', 'Murder/Mystery']","['Communication Limits', 'Cooperative Game', 'Finale Ending', 'Hand Management']",Party Games,4
94,Union Pacific,6.66927,1999,2,6,90,90,90,12,2.546,"['Economic', 'Trains']","['Network and Route Building', 'Open Drafting', 'Stock Holding']",Strategy Games,5
244992,The Mind,6.66784,2018,2,4,20,20,20,8,1.0699,"['Card Game', 'Number']","['Communication Limits', 'Cooperative Game']",Family Games,28
277700,Merchants Cove,6.6666,2021,1,4,90,60,90,14,2.7447,"['Economic', 'Fantasy', 'Nautical']","['Commodity Speculation', 'Dice Rolling', 'Rondel', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Time Track', 'Variable Player Powers', 'Worker Placement']",Strategy Games,1
285984,Last Bastion,6.66632,2019,1,4,45,45,45,14,2.525,"['Fantasy', 'Fighting', 'Medieval']","['Cooperative Game', 'Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Modular Board', 'Move Through Deck', 'Player Elimination', 'Solo / Solitaire Game', 'Square Grid', 'Variable Player Powers', 'Variable Set-up']",Strategy Games,0
91514,Rhino Hero,6.66624,2011,2,5,15,5,15,5,1.0238,"['Action / Dexterity', 'Animals', ""Children's Game"", 'Party Game']","['Hand Management', 'Lose a Turn', 'Score-and-Reset Game', 'Stacking and Balancing']",Children's Games,4
216459,The Lost Expedition,6.66598,2017,1,5,50,30,50,14,1.8718,"['Adventure', 'Card Game', 'Exploration']","['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game']",Thematic Games,4
148729,Maquis,6.66573,2013,1,1,30,30,30,14,2.1949,"['Print & Play', 'World War II']","['Solo / Solitaire Game', 'Worker Placement']",Strategy Games,1
253499,A War of Whispers,6.66526,2019,2,4,60,30,60,14,2.5488,"['Fantasy', 'Political', 'Spies/Secret Agents']","['Area Majority / Influence', 'Betting and Bluffing', 'Hidden Victory Points', 'Take That', 'Worker Placement']",Strategy Games,3
155362,Ca$h 'n Guns: Second Edition,6.66513,2014,4,8,30,30,30,10,1.2486,"['Bluffing', 'Fighting', 'Humor', 'Mafia', 'Negotiation', 'Party Game']","['Open Drafting', 'Player Elimination', 'Simultaneous Action Selection', 'Take That', 'Variable Player Powers']",Party Games,5
53953,Thunderstone,6.66478,2009,1,5,60,60,60,12,2.5024,"['Card Game', 'Fantasy', 'Fighting']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Open Drafting']",Strategy Games,7
129948,The Palaces of Carrara,6.66476,2012,2,4,60,60,60,10,2.6116,"['City Building', 'Economic', 'Renaissance']","['Set Collection', 'Tile Placement']",Strategy Games,5
35570,Tinners' Trail,6.66426,2008,3,4,90,60,90,13,2.8294,"['Economic', 'Industry / Manufacturing']","['Action Points', 'Auction/Bidding', 'Dice Rolling', 'Turn Order: Time Track']",Strategy Games,4
26990,Container,6.66375,2007,3,5,90,60,90,12,3.2416,"['Economic', 'Industry / Manufacturing', 'Nautical', 'Transportation']","['Auction/Bidding', 'Auction: Sealed Bid', 'Commodity Speculation', 'Pick-up and Deliver', 'Set Collection']",Strategy Games,1
56692,Parade,6.66361,2007,2,6,45,45,45,8,1.465,"['Card Game', 'Novel-based']","['Hand Management', 'Set Collection']",Family Games,2
256788,Detective Club,6.66285,2018,4,8,45,45,45,8,1.2632,"['Bluffing', 'Card Game', 'Deduction', 'Humor', 'Party Game']","['Roles with Asymmetric Information', 'Storytelling', 'Team-Based Game', 'Voting']",Party Games,8
1041,San Marco,6.66199,2001,3,4,75,75,75,10,2.6784,"['Medieval', 'Political']","['Area Majority / Influence', 'I Cut, You Choose', 'Open Drafting']",Strategy Games,5
37380,Roll Through the Ages: The Bronze Age,6.66124,2008,1,4,45,30,45,8,1.7808,"['Ancient', 'City Building', 'Civilization', 'Dice']","['Contracts', 'Dice Rolling', 'Die Icon Resolution', 'Events', 'Paper-and-Pencil', 'Push Your Luck', 'Re-rolling and Locking', 'Solo / Solitaire Game']",Family Games,10
139898,Brew Crafters,6.65975,2013,2,5,90,90,90,12,3.5667,"['Economic', 'Industry / Manufacturing']","['End Game Bonuses', 'Variable Set-up', 'Worker Placement']",Strategy Games,0
195137,Catacombs (Third Edition),6.65959,2015,2,5,90,60,90,14,2.2708,"['Action / Dexterity', 'Adventure', 'Fantasy', 'Fighting']","['Flicking', 'Player Elimination', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,0
131260,Qwixx,6.65951,2012,2,5,15,15,15,8,1.1174,"['Dice', 'Math', 'Number']","['Bingo', 'Dice Rolling', 'Paper-and-Pencil']",Family Games,10
361545,Twilight Inscription,6.6587,2022,1,8,120,90,120,14,3.1892,['Science Fiction'],"['Dice Rolling', 'Paper-and-Pencil', 'Variable Player Powers']",Strategy Games,0
219215,Werewords,6.65831,2017,4,10,10,10,10,8,1.1642,"['Deduction', 'Party Game', 'Real-time', 'Word Game']","['Hidden Roles', 'Roles with Asymmetric Information', 'Traitor Game', 'Variable Player Powers', 'Voting']",Party Games,3
264052,Circadians: First Light,6.65614,2019,1,4,90,60,90,12,3.4468,"['Dice', 'Science Fiction', 'Space Exploration']","['Contracts', 'Dice Rolling', 'Events', 'Secret Unit Deployment', 'Set Collection', 'Variable Player Powers', 'Worker Placement', 'Worker Placement with Dice Workers']",Strategy Games,0
29368,Last Night on Earth: The Zombie Game,6.65559,2007,2,6,90,60,90,12,2.294,"['Fighting', 'Horror', 'Miniatures', 'Zombies']","['Dice Rolling', 'Hand Management', 'Modular Board', 'Roll / Spin and Move', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,2
329465,Red Rising,6.65556,2021,1,6,60,45,60,14,2.2889,"['Card Game', 'Novel-based', 'Science Fiction']","['Dice Rolling', 'End Game Bonuses', 'Hand Management', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Take That', 'Variable Player Powers']",Strategy Games,1
154458,Akrotiri,6.65547,2014,2,2,45,45,45,13,2.6529,"['Ancient', 'Civilization', 'Economic', 'Exploration', 'Transportation']","['Action Points', 'Hand Management', 'Map Addition', 'Modular Board', 'Network and Route Building', 'Pick-up and Deliver', 'Tile Placement']",Strategy Games,1
177678,Signorie,6.65532,2015,2,4,120,90,120,12,3.5409,"['Dice', 'Renaissance']","['Dice Rolling', 'Set Collection', 'Worker Placement', 'Worker Placement with Dice Workers']",Strategy Games,3
173,Formula Dé,6.65343,1997,2,10,120,120,120,10,1.959,"['Racing', 'Sports']","['Different Dice Movement', 'Grid Movement', 'Player Elimination', 'Push Your Luck', 'Race', 'Roll / Spin and Move', 'Simulation', 'Team-Based Game']",Thematic Games,1
272739,Clinic: Deluxe Edition,6.65333,2019,1,4,150,60,150,14,4.0292,"['City Building', 'Economic', 'Medical', 'Territory Building', 'Transportation']","['Catch the Leader', 'Pick-up and Deliver', 'Simulation', 'Solo / Solitaire Game', 'Three Dimensional Movement', 'Tile Placement']",Strategy Games,0
98229,Pictomania,6.65222,2011,3,6,25,25,25,9,1.5259,"['Party Game', 'Real-time']",['Line Drawing'],Party Games,6
2093,Mahjong,6.65038,1850,3,4,120,120,120,8,2.5717,['Abstract Strategy'],"['Hand Management', 'Set Collection']",Abstract Games,1
299684,Khôra: Rise of an Empire,6.64918,2021,2,4,75,75,75,14,2.77,"['Ancient', 'City Building', 'Economic']","['Dice Rolling', 'Income', 'Investment', 'Open Drafting', 'Race', 'Simultaneous Action Selection']",Strategy Games,1
1345,Genoa,6.64799,2001,2,5,120,60,120,12,3.0761,"['Negotiation', 'Renaissance']","['Auction/Bidding', 'Bribery', 'Dice Rolling', 'Grid Movement', 'Negotiation', 'Pick-up and Deliver', 'Set Collection', 'Trading']",Strategy Games,4
224597,Warhammer Underworlds: Shadespire,6.64737,2017,2,2,30,30,30,12,2.5,"['Card Game', 'Collectible Components', 'Dice', 'Fantasy', 'Fighting', 'Miniatures']","['Area Majority / Influence', 'Deck Construction', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Line of Sight', 'Modular Board', 'Variable Player Powers']",Customizable Games,2
223953,Kitchen Rush,6.64692,2017,1,4,45,30,45,12,2.1975,['Real-time'],"['Action Timer', 'Cooperative Game', 'Real-Time', 'Simulation', 'Worker Placement']",Family Games,4
82421,Summoner Wars: Phoenix Elves vs Tundra Orcs,6.64611,2009,2,4,30,30,30,9,2.3049,"['Card Game', 'Fantasy', 'Fighting']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Variable Player Powers']",Customizable Games,1
245643,Luxor,6.64588,2018,2,4,45,45,45,8,1.9187,"['Adventure', 'Ancient']","['Dice Rolling', 'Hand Management', 'Modular Board', 'Race', 'Roll / Spin and Move', 'Set Collection', 'Track Movement']",Family Games,7
26566,Homesteaders,6.64465,2009,2,4,90,60,90,14,3.0426,"['American West', 'City Building', 'Economic']","['Auction/Bidding', 'Auction: Fixed Placement', 'Constrained Bidding', 'Income', 'Loans']",Strategy Games,1
9440,Maharaja: The Game of Palace Building in India,6.64442,2004,2,5,90,90,90,12,3.1757,['City Building'],"['Area Majority / Influence', 'Network and Route Building', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers']",Strategy Games,5
318560,Witchstone,6.64375,2021,2,4,90,60,90,12,2.7558,['Fantasy'],"['End Game Bonuses', 'Grid Coverage', 'Hexagon Grid', 'Network and Route Building', 'Open Drafting', 'Point to Point Movement', 'Tile Placement']",Family Games,2
198740,Lovecraft Letter,6.6437,2017,2,6,15,5,15,10,1.4167,"['Card Game', 'Deduction', 'Fantasy', 'Horror']","['Hand Management', 'Player Elimination', 'Score-and-Reset Game']",Party Games,0
348450,Lacrimosa,6.64285,2022,1,4,90,90,90,14,3.144,['Music'],"['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Movement Points', 'Open Drafting']",Strategy Games,0
41066,Virgin Queen,6.64274,2012,2,6,420,420,420,12,4.4292,"['Negotiation', 'Pike and Shot', 'Political', 'Religious', 'Renaissance', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Simulation', 'Variable Phase Order', 'Variable Player Powers']",Strategy Games,2
239472,Abomination: The Heir of Frankenstein,6.64247,2019,2,4,180,90,180,13,3.2613,"['Horror', 'Novel-based', 'Science Fiction']","['Dice Rolling', 'Events', 'Narrative Choice / Paragraph', 'Set Collection', 'Storytelling', 'Variable Player Powers', 'Worker Placement', 'Worker Placement, Different Worker Types']",Strategy Games,0
238992,Call to Adventure,6.64223,2019,1,4,60,30,60,13,2.0145,"['Card Game', 'Fantasy', 'Novel-based']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Set Collection', 'Solo / Solitaire Game', 'Storytelling']",Thematic Games,1
248065,Zombicide: Invader,6.64192,2019,1,6,60,60,60,14,2.3913,"['Miniatures', 'Science Fiction', 'Zombies']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",Strategy Games,0
160851,Lanterns: The Harvest Festival,6.64152,2015,2,4,30,30,30,8,1.5458,[],"['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement']",Family Games,4
272738,Jaws,6.64095,2019,2,4,60,60,60,12,2.1724,"['Animals', 'Fighting', 'Movies / TV / Radio theme', 'Nautical']","['Action Points', 'Area Movement', 'Card Play Conflict Resolution', 'Hidden Movement', 'Map Reduction', 'Modular Board', 'Player Elimination', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,2
2181,Bridge,6.64085,1925,4,4,60,60,60,12,3.8709,['Card Game'],"['Hand Management', 'Predictive Bid', 'Score-and-Reset Game', 'Team-Based Game', 'Trick-taking', 'Turn Order: Claim Action', 'Turn Order: Progressive']",Abstract Games,0
196526,Coffee Roaster,6.64037,2015,1,1,30,10,30,12,2.1089,['Industry / Manufacturing'],"['Deck, Bag, and Pool Building', 'Memory', 'Once-Per-Game Abilities', 'Push Your Luck', 'Solo / Solitaire Game', 'Variable Set-up']",Strategy Games,0
904,Nightmare Productions,6.64034,2000,2,5,60,60,60,10,2.1071,['Movies / TV / Radio theme'],"['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Closed Economy Auction', 'End Game Bonuses', 'Victory Points as a Resource']",Family Games,4
148319,Tragedy Looper,6.64022,2011,2,4,120,120,120,13,3.5522,"['Bluffing', 'Card Game', 'Deduction', 'Murder/Mystery']","['Communication Limits', 'Deduction', 'Grid Movement', 'Hand Management', 'Memory', 'Team-Based Game']",Strategy Games,2
132028,Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition),6.64018,2012,2,4,180,60,180,13,3.2534,"['Wargame', 'World War II']","['Action Points', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Simulation']",Wargames,1
108906,Thunder Alley,6.63926,2014,2,7,90,90,90,10,2.3941,"['Racing', 'Sports']","['Hand Management', 'Race']",Thematic Games,1
317457,Dinosaur World,6.63902,2021,2,4,120,60,120,10,3.2342,"['Animals', 'City Building', 'Economic', 'Science Fiction']","['Dice Rolling', 'Income', 'Movement Points', 'Tile Placement', 'Worker Placement']",Strategy Games,1
267319,Roam,6.63895,2019,2,4,45,30,45,8,1.8219,['Fantasy'],"['Action Retrieval', 'Area Majority / Influence', 'Auction Compensation', 'Grid Coverage', 'Square Grid']",Family Games,1
202408,Adrenaline,6.63777,2016,3,5,60,30,60,12,2.3824,"['Fighting', 'Miniatures', 'Science Fiction', 'Video Game Theme']","['Action Points', 'Grid Movement', 'Hand Management', 'Kill Steal', 'Open Drafting']",Strategy Games,5
311988,Frostpunk: The Board Game,6.63761,2022,1,4,150,120,150,16,4.3077,"['City Building', 'Economic', 'Exploration', 'Video Game Theme']","['Cooperative Game', 'Cube Tower', 'Events', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Worker Placement, Different Worker Types']",Strategy Games,0
239464,Palm Island,6.63717,2018,1,2,15,15,15,10,1.7259,"['Card Game', 'City Building', 'Print & Play']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Memory', 'Move Through Deck', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",Family Games,3
156689,Legendary: A Marvel Deck Building Game – Villains,6.63697,2014,1,5,45,45,45,14,2.7051,"['Card Game', 'Comic Book / Strip']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Semi-Cooperative Game']",Thematic Games,0
270314,Ohanami,6.63617,2019,2,4,20,20,20,8,1.1127,['Card Game'],"['Closed Drafting', 'Pattern Building', 'Set Collection']",Family Games,1
172047,The Others,6.63574,2016,2,5,90,90,90,14,3.0268,"['Fantasy', 'Fighting', 'Horror', 'Miniatures']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Interrupts', 'Modular Board', 'Team-Based Game', 'Variable Player Powers']",Thematic Games,3
13642,Louis XIV,6.63531,2005,2,4,100,75,100,12,3.0041,"['Age of Reason', 'Card Game', 'Political']","['Area Majority / Influence', 'Hand Management', 'Modular Board', 'Set Collection']",Strategy Games,7
59946,Dungeons & Dragons: Castle Ravenloft Board Game,6.63447,2010,1,5,60,60,60,12,2.505,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers']",Thematic Games,4
27976,Heroscape Master Set: Swarm of the Marro,6.63441,2007,2,4,60,60,60,8,2.2672,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Science Fiction']","['Dice Rolling', 'Modular Board']",Customizable Games,1
195560,Wasteland Express Delivery Service,6.63435,2017,2,5,120,90,120,13,2.9667,"['Miniatures', 'Science Fiction', 'Transportation']","['Action Points', 'Dice Rolling', 'Market', 'Modular Board', 'Pick-up and Deliver', 'Variable Player Powers']",Strategy Games,4
235488,Istanbul: The Dice Game,6.63371,2017,2,4,40,20,40,8,1.7766,['Dice'],"['Action Points', 'Dice Rolling', 'Set Collection']",Family Games,4
294612,Unlock!: Epic Adventures,6.63301,2019,1,6,60,60,60,10,2.1875,"['Card Game', 'Exploration', 'Puzzle', 'Real-time']","['Cooperative Game', 'Real-Time', 'Scenario / Mission / Campaign Game']",Thematic Games,0
8051,Attika,6.63185,2003,2,4,60,45,60,10,2.3684,"['Ancient', 'City Building', 'Territory Building']","['Map Addition', 'Modular Board', 'Network and Route Building', 'Tile Placement']",Strategy Games,5
